,full_text,hashtag,id,location,retweet_hashtags,retweet_mentions,user,user_mentions
2713,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030466590985211904,"Guadalajara, Jalisco","['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",R. Nanclares,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2714,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030451114922000384,"Tempe, AZ","['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",Dr. Amy Frazier,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2715,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030446187487350784,"Kalamazoo, MI","['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",Adam Mathews,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2716,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030433374375108608,Australia,"['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",Sharon Robinson,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2717,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030427844420227077,Newcastle Upon Tyne,"['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",Marion,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2718,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030417481830096897,"Gent, België","['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",Kim Calders,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2719,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030378781679083521,"Hobart, Tasmania, Australia","['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",Professor Jason Byrne,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2720,RT @ISC_UTAS: Join us today at the new @UTAS_ Salamanca Media School to hear PhD candidates Cath Hughes and Bill Dodd discuss their researc…,[],1030377936992403456,Hobart ,[],['University of Tasmania'],Jane Wilson,"['Institute for the Study of Social Change', 'University of Tasmania']"
2721,"Despite growing levels of obesity in the Australian population, new research has found that weight is not discussed in GP surgeries as often as might be expected

@UTAS_ @MenziesResearch

https://t.co/IpaIvW3UCO https://t.co/FY4LmEQE5O",[],1030369388988432384,"Adelaide, Australia",,,Au Science Media Ctr,"['University of Tasmania', 'Menzies Research']"
2722,RT @jameshattam: What a pleasure to launch the @Tas_Land first research scholarship  funded through our Bird Conservation Fund! Well done E…,[],1030362843135205376,"Tasmania, Australia",[],"['Tas Land Conservancy', 'University of Tasmania']",Tas Land Conservancy,"['James Hattam', 'Tas Land Conservancy']"
2723,"Bernadette has been recognised for her volunteer contributions to @CatarinaSerraG's PhD research on #PlasticPollution at @IMASUTAS
https://t.co/ukXUeVH5YL",['PlasticPollution'],1030359459376185344,Tasmania,,,Dr Jenn Lavers,"['Catarina Gonçalves', 'IMAS']"
2724,RT @uu_hvc: The Hugo Valentin Centre announces a new two-year postdoctoral position.  HVC seeks a research fellow to specialize in the stud…,[],1030340676012126208,Uppsala University,[],[],Mats Utas,['Hugo Valentin Centre']
2725,RT @TerraLuma: New #PhD position @UTAS_ in the @TerraLuma group (working with @stuartphinn and @RSRC_UQ) on #drone #remotesensing looking a…,"['PhD', 'drone', 'remotesensing']",1030303659786231808,,"['PhD', 'drone', 'remotesensing', 'biodiversity', 'Ecosystems', 'hyperspectral', 'LiDAR']","['University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']",Sergio,"['Arko Lucieer', 'University of Tasmania', 'Arko Lucieer', 'Stuart Phinn', 'RemoteSensing_UQ']"
2726,RT @GregHuntMP: It was a pleasure to meet @UTAS_ medical students with @TurnbullMalcolm and Liberal candidate for Braddon Brett Whiteley to…,[],1031004616488509441,"Adelaide, South Australia",[],"['University of Tasmania', 'Malcolm Turnbull']",peter Stralia,"['Greg Hunt', 'University of Tasmania', 'Malcolm Turnbull']"
2727,RT @BakerResearchAu: We’re celebrating the life-changing impact of Victoria’s 14 independent medical research institutes with #medicalresea…,[],1030746334553202688,,['medicalresearchworks'],[],UTAS Better Health,['The Baker Institute']
2728,because of my medical condition it’s really hard for me to juggle anything more than study and Amnesty UTAS society stuff while still having enough break time. Extra stress is also a big no,[],1030314232263323649,"Hobart/Devonport, Tasmania",,,FreeFalling Into Me 🏳️‍🌈💜,[]
2729,RT @JamesCVickers: Congratulations to John McManus for graduating with a Bachelor of Biotechnology and Medical Research @UTAS_ . Now undert…,[],1030234755575373824,"Hobart, Tasmania",[],"['University of Tasmania', 'WickingDementia']",WickingDementia,"['James Vickers', 'University of Tasmania']"
2730,RT @jeffayton: Australia ready to re-enter the #space race https://t.co/E7Sde6Z2ac. Dr Megan Clark AC qte “We've been advising NASA on huma…,['space'],1029795137050669056,RRH international,['space'],"['Antarctic Division', 'SoM Public Health', 'ACRRM']",Rural&Remote Health,['Jeff Ayton']
2731,RT @jeffayton: Australia ready to re-enter the #space race https://t.co/E7Sde6Z2ac. Dr Megan Clark AC qte “We've been advising NASA on huma…,['space'],1029683273784422400,,['space'],"['Antarctic Division', 'SoM Public Health', 'ACRRM']",Allison,['Jeff Ayton']
2732,RT @jeffayton: Australia ready to re-enter the #space race https://t.co/E7Sde6Z2ac. Dr Megan Clark AC qte “We've been advising NASA on huma…,['space'],1029673970306404354,Australia,['space'],"['Antarctic Division', 'SoM Public Health', 'ACRRM']",ACRRM,['Jeff Ayton']
2733,RT @YTS_UTAS: Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working…,[],1029614475991703553,Melbourne,"['yts2018', 'scienceweek']","['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']",Rebe Taylor,"['YoungTassieScientist', 'Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2734,RT @jeffayton: Australia ready to re-enter the #space race https://t.co/E7Sde6Z2ac. Dr Megan Clark AC qte “We've been advising NASA on huma…,['space'],1029488896193703938,"Hobart, Tasmania, Australia",['space'],"['Antarctic Division', 'SoM Public Health', 'ACRRM']",SoM Public Health,['Jeff Ayton']
2735,RT @YTS_UTAS: Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working…,[],1029476945791045637,Australia,"['yts2018', 'scienceweek']","['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']",NationalScienceWeek,"['YoungTassieScientist', 'Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2736,RT @YTS_UTAS: Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working…,[],1029474829068451840,"Tasmania, Australia","['yts2018', 'scienceweek']","['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']",Menzies_UTAS,"['YoungTassieScientist', 'Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2737,RT @YTS_UTAS: Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working…,[],1029468296205090817,"Hobart, Tasmania","['yts2018', 'scienceweek']","['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']",Svenja Halfter,"['YoungTassieScientist', 'Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2738,RT @YTS_UTAS: Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working…,[],1029455586407067650,"Hobart, Tasmania","['yts2018', 'scienceweek']","['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']",Niamh Chapman ☘️,"['YoungTassieScientist', 'Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2739,RT @YTS_UTAS: Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working…,[],1029455378184953857,Hobart,"['yts2018', 'scienceweek']","['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']",Ryk Goddard,"['YoungTassieScientist', 'Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2740,RT @YTS_UTAS: Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working…,[],1029455187193163776,"Hobart, Tasmania","['yts2018', 'scienceweek']","['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']",Peter Wright,"['YoungTassieScientist', 'Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2741,Wake up to @rykgoddard chatting with @nchapmanTAS from @ResearchMenzies @UTAS_ on @abchobart this morning - Niamh is working in medical research and digital technologies :) she's been visiting students across Southern Tas with #yts2018 for #scienceweek https://t.co/2F09kfCzji,"['yts2018', 'scienceweek']",1029453648609214464,Tasmania,,,YoungTassieScientist,"['Ryk Goddard', 'Niamh Chapman ☘️', 'Menzies_UTAS', 'University of Tasmania', 'ABC Hobart']"
2742,RT @JamesCVickers: Congratulations to John McManus for graduating with a Bachelor of Biotechnology and Medical Research @UTAS_ . Now undert…,[],1029427517927632896,UK,[],"['University of Tasmania', 'WickingDementia']",Ingrid Baldwin,"['James Vickers', 'University of Tasmania']"
2743,Australia ready to re-enter the #space race https://t.co/E7Sde6Z2ac. Dr Megan Clark AC qte “We've been advising NASA on human spaceflights for &gt;40 years-yet we haven't had one of our Australian doctors as head of one of those medical missions.” @AusAntarctic @UTAS_MPH @ACRRM,['space'],1029329609605578752,,,,Jeff Ayton,"['Antarctic Division', 'SoM Public Health', 'ACRRM']"
2744,Congratulations to John McManus for graduating with a Bachelor of Biotechnology and Medical Research @UTAS_ . Now undertaking a Honours research year on Alzheimer's disease with Dr Matthew Kirkcaldie @WickingDementia. https://t.co/AxpdA6jDSv https://t.co/dh8IpKqx99,[],1029327161310633984,"Hobart, Tasmania",,,James Vickers,"['University of Tasmania', 'WickingDementia']"
2745,"RT @420Tasmania: Medical Marijuana as Treatment for PTSD 

https://t.co/ZSwfWMfsME

#auspol #politas #utas #discrimination #Anandamide #PTS…","['auspol', 'politas', 'utas', 'discrimination', 'Anandamide']",1028468273401065473,United States,"['auspol', 'politas', 'utas', 'discrimination', 'Anandamide', 'PTSD', 'healthOutcomes']",[],AllThings420,['parker_vmg3']
2746,A group of our students are helping change the health of their own North-West community one lesson at a time: https://t.co/AdJOAOzS3r #Dementia @WickingDementia @JamesCVickers,['Dementia'],1031408990985568256,"Tasmania, Australia",,,University of Tasmania,"['WickingDementia', 'James Vickers']"
2747,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1031036881113214976,Tasmania,"['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",Science Events Tas,['University of Tasmania']
2748,RT @GregHuntMP: It was a pleasure to meet @UTAS_ medical students with @TurnbullMalcolm and Liberal candidate for Braddon Brett Whiteley to…,[],1031004616488509441,"Adelaide, South Australia",[],"['University of Tasmania', 'Malcolm Turnbull']",peter Stralia,"['Greg Hunt', 'University of Tasmania', 'Malcolm Turnbull']"
2749,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1030988745409884161,"Hobart, Tasmania","['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",Peter Wright,['University of Tasmania']
2750,RT @RebeccaKHodder: Very grateful and excited to be awarded an @nhmrc early career fellowship to improve the translation of school-based in…,[],1030746176121856001,,[],"['NHMRC', 'UON_Research', 'HMRI', 'HNE Health']",UTAS Better Health,"['Rebecca Kate Hodder', 'NHMRC']"
2751,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1030746055506198528,,"['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",UTAS Better Health,['University of Tasmania']
2752,"RT @GHC_2018: ""This might be the most important presentation of my life. Because in this room, there's so much potential for change.""  @Ric…",[],1030745969229422593,,[],['Richard H Osborne'],UTAS Better Health,['AMSA Global Health Conference 2018']
2753,RT @drkatherinekent: Read here about our latest 🍒🍒🍒 study at @UTAS_ A collaborative study across agriculture and health. Clinical trial beg…,[],1030745719601225728,,[],"['University of Tasmania', 'TIA']",UTAS Better Health,"['Katherine Kent', 'University of Tasmania']"
2754,"RT @DrDanielBailey: E-book for our @FrontPhysiol ""Sedentary behaviour in human health and disease"" research topic now available #movemore #…",['movemore'],1030745588839546880,,"['movemore', 'sitless']","['Frontiers Physiol', 'School of SSPA', 'UoB Press Office', 'GET BRITAIN STANDING', 'Sit-Stand.Com']",UTAS Better Health,"['Daniel Bailey', 'Frontiers Physiol']"
2755,RT @JamesCVickers: My thanks to all colleagues @WickingDementia for their advocacy for dementia and brain health at the Festival of Bright…,[],1030744456134254592,,['FOBITAS18'],['WickingDementia'],UTAS Better Health,"['James Vickers', 'WickingDementia']"
2756,RT @DrJohnBeard: This paper is a terrific summary of a critical issue in gerontology/geriatrics.  It also reinforces for me why we are bett…,[],1030743560092405760,,[],[],UTAS Better Health,['John Beard']
2757,RT @stories_box: Thanks to Sharni from @abchobart for coming down to chat about #healthboxstories yesterday! Supporting #scienceweek and jo…,"['healthboxstories', 'scienceweek']",1030743535375462400,,"['healthboxstories', 'scienceweek']",['ABC Hobart'],UTAS Better Health,"['Health Box Stories', 'ABC Hobart']"
2758,"RT @DrJoannaT: The ideal feedback model involves observation of performance, communication, and a plan for improvement ... but it frequentl…",[],1030741837135339526,,['feedback'],['CRADLE:Assessment'],UTAS Better Health,['Dr Joanna Tai']
2759,"RT @NHSEngland: Did you cycle in to your #NHS org today?  
Share you photos with @NHSEngland on #CycleToWorkDay. 
Find out more from @NHSuk…","['NHS', 'CycleToWorkDay']",1030741429570568192,,"['NHS', 'CycleToWorkDay']","['NHS England', 'NHS']",UTAS Better Health,"['NHS England', 'NHS England', 'NHS']"
2760,RT @exerciseworks: Just what is 'civil society'? | Global Health https://t.co/Spxa1zfHvX Blog via Ann Gates and @JessicaRenzella #NCDs #SDG…,['NCDs'],1030738468828209153,,"['NCDs', 'SDGs', 'HealthforAll']",['Jessica Renzella'],UTAS Better Health,"['Exercise Works!', 'Jessica Renzella']"
2761,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1030734612585041920,Launceston Tasmania Australia,"['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",UTAS Active Work Lab,['University of Tasmania']
2762,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1030663631321542656,"Hobart, Australia","['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",Julie Preston,['University of Tasmania']
2763,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1030638472229531648,Kuala Lumpur City,"['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",Bird Watching Asia,['University of Tasmania']
2764,RT @drkatherinekent: Read here about our latest 🍒🍒🍒 study at @UTAS_ A collaborative study across agriculture and health. Clinical trial beg…,[],1030637691598077952,Launceston Tasmania Australia,[],"['University of Tasmania', 'TIA']",UTAS Active Work Lab,"['Katherine Kent', 'University of Tasmania']"
2765,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1030634781107601408,"Hobart, Australia","['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",(((cpltalk))),['University of Tasmania']
2766,"RT @UTAS_: We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health,…",['birdsong'],1030634103807270918,"Hobart, Australia","['birdsong', 'Birdwatching', 'CitizenScience']","['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']",James Montgomery,['University of Tasmania']
2767,"We're calling for citizen scientists to join our project to better identify #birdsong and therefore track environmental health, can you help? https://t.co/dXRQhoTZyb #Birdwatching #CitizenScience @jamesatbond @tas_land @NRMSOUTH https://t.co/erNg9ux2zA","['birdsong', 'Birdwatching', 'CitizenScience']",1030630109437480960,"Tasmania, Australia",,,University of Tasmania,"['James Montgomery', 'Tas Land Conservancy', 'NRM SOUTH']"
2768,RT @drkatherinekent: Read here about our latest 🍒🍒🍒 study at @UTAS_ A collaborative study across agriculture and health. Clinical trial beg…,[],1030267753188360192,"Tasmania, Australia",[],"['University of Tasmania', 'TIA']",TIA,"['Katherine Kent', 'University of Tasmania']"
2769,RT @ArthurPlottier: @Catherine_Zen @myknittingwool @ISC_UTAS @sarahgillmanTAS Stop the councils regulate dual occupancy and allow tiny hous…,[],1030182713649639424,Tasmania,[],"['Catherine Zengerer', 'myknittingwool', 'Institute for the Study of Social Change', 'sarah gillman']",sarah gillman,"['Arthur Plottier', 'Catherine Zengerer', 'myknittingwool', 'Institute for the Study of Social Change', 'sarah gillman']"
2770,RT @nchapmanTAS: @Aus_ScienceWeek @sciencetasmania an exciting #ScienceWeek project empowering people through sharing their #health stories…,"['ScienceWeek', 'health']",1030029807017373696,"Melbourne, Victoria","['ScienceWeek', 'health']","['NationalScienceWeek', 'Science Week Tas', 'Health Box Stories', 'University of Tasmania']",John Ryan,"['Niamh Chapman ☘️', 'NationalScienceWeek', 'Science Week Tas']"
2771,RT @drkatherinekent: Read here about our latest 🍒🍒🍒 study at @UTAS_ A collaborative study across agriculture and health. Clinical trial beg…,[],1030006762991218688,Barcelona & virtual,[],"['University of Tasmania', 'TIA']",eClinicalTrial,"['Katherine Kent', 'University of Tasmania']"
2772,Read here about our latest 🍒🍒🍒 study at @UTAS_ A collaborative study across agriculture and health. Clinical trial begins recruitment v. soon! Led by Nadine Macha PhD candidate at @TasInAg https://t.co/lC7LP2gZbO,[],1030003460802981888,"Launceston, Tasmania",,,Katherine Kent,"['University of Tasmania', 'TIA']"
2773,"@Catherine_Zen @myknittingwool @ISC_UTAS @sarahgillmanTAS Stop the councils regulate dual occupancy and allow tiny housing on the backyards providing that they meet health regulations. 
There a thousand of pensioners that can benefit by renting backyards. Is a win win.",[],1029955994250489857,Australia,,,Arthur Plottier,"['Catherine Zengerer', 'myknittingwool', 'Institute for the Study of Social Change', 'sarah gillman']"
2774,RT @nchapmanTAS: @Aus_ScienceWeek @sciencetasmania an exciting #ScienceWeek project empowering people through sharing their #health stories…,"['ScienceWeek', 'health']",1029940113898332160,Australia,"['ScienceWeek', 'health']","['NationalScienceWeek', 'Science Week Tas', 'Health Box Stories', 'University of Tasmania']",NationalScienceWeek,"['Niamh Chapman ☘️', 'NationalScienceWeek', 'Science Week Tas']"
2775,RT @nchapmanTAS: @Aus_ScienceWeek @sciencetasmania an exciting #ScienceWeek project empowering people through sharing their #health stories…,"['ScienceWeek', 'health']",1029920271111577601,Tasmania,"['ScienceWeek', 'health']","['NationalScienceWeek', 'Science Week Tas', 'Health Box Stories', 'University of Tasmania']",Science Week Tas,"['Niamh Chapman ☘️', 'NationalScienceWeek', 'Science Week Tas']"
2776,@Aus_ScienceWeek @sciencetasmania an exciting #ScienceWeek project empowering people through sharing their #health stories which will then be made into educational podcasts for the community. This project showcases the power collaboratio and determination!  @stories_box @UTAS_ https://t.co/F8tcdKqqtX,"['ScienceWeek', 'health']",1029908965470007296,"Hobart, Tasmania",,,Niamh Chapman ☘️,"['NationalScienceWeek', 'Science Week Tas', 'Health Box Stories', 'University of Tasmania']"
2777,"RT @NRHAlliance: LAST CALL FOR ABSTRACTS FOR 15th National Rural Health Conference.
Deadline: 31 August 2018.  Don't miss this opportunity…",[],1029850724014813185,"Hobart, Tasmania, Australia",['ruralhealthconf'],['National Rural Health Alliance'],SoM Public Health,['National Rural Health Alliance']
2778,RT @bec_white: For 42 days straight nurses have been protesting on the pavement because the LGH emergency department is in crisis. And Mini…,[],1029624071963598848,,['politas'],[],UTAS Better Health,['Rebecca White']
2779,RT @JanRadford: #utasopenday2018 come visit us today 11th August at the @utas_ School of Architecture building at Inveresk . Health reps.…,['utasopenday2018'],1029622612576546816,"Launceston, Tasmania",['utasopenday2018'],['University of Tasmania'],Scott Pedersen,"['Jan Radford', 'University of Tasmania']"
2780,RT @stories_box: Health Box Stories is live at Hobart Library! Monday-Friday 09.30-13.30. Do you have a story to tell? #scienceweek #utas #…,"['scienceweek', 'utas']",1029621902908645377,Launceston Tasmania Australia,"['scienceweek', 'utas', 'healthscience']",[],UTAS Active Work Lab,['Health Box Stories']
2781,RT @JohnAHawley: PhD Scholarship to undertake research in Metabolism and Exercise Biochemistry in the Exercise &amp; Nutrition Research Program…,[],1029498479016460288,,[],[],UTAS Better Health,['John A. Hawley']
2782,RT @stories_box: Health Box Stories is live at Hobart Library! Monday-Friday 09.30-13.30. Do you have a story to tell? #scienceweek #utas #…,"['scienceweek', 'utas']",1029498331406319618,,"['scienceweek', 'utas', 'healthscience']",[],UTAS Better Health,['Health Box Stories']
2783,Health Box Stories is live at Hobart Library! Monday-Friday 09.30-13.30. Do you have a story to tell? #scienceweek #utas #healthscience,"['scienceweek', 'utas', 'healthscience']",1028836798435225600,"Hobart, Tasmania",,,Health Box Stories,[]
2784,RT @EasternMelbPHN: How helpful is @MyHealthRec for university students living away from home? Answer: extremely helpful. #MyHealthRecord w…,['MyHealthRecord'],1028831622026551296,,['MyHealthRecord'],"['My Health Record', 'University of Tasmania']",Steven Renouf,"['East Melbourne PHN', 'My Health Record']"
2785,"Passionate #health educator?
Great opportunity with @UTAS_
Senior #Lecturer in #Nursing - University of Tasmania
https://t.co/QtpfKNSZkk #midwifery #research #alliedhealth #healthscience","['health', 'Lecturer', 'Nursing', 'midwifery', 'research', 'alliedhealth', 'healthscience']",1028822169638170624,"Melbourne, Australia",,,CareerSpot,['University of Tasmania']
2786,RT @EasternMelbPHN: How helpful is @MyHealthRec for university students living away from home? Answer: extremely helpful. #MyHealthRecord w…,['MyHealthRecord'],1028791642260570113,Australia,['MyHealthRecord'],"['My Health Record', 'University of Tasmania']",Digital Health AU,"['East Melbourne PHN', 'My Health Record']"
2787,RT @MichaelMarmot: Bringing mental health into the Non-communicable disease fold. Exercise is good for mental health...and mental health ma…,[],1028758232414613504,"Hobart, Tasmania, Australia",[],[],SoM Public Health,['Sir Michael Marmot']
2788,RT @EasternMelbPHN: How helpful is @MyHealthRec for university students living away from home? Answer: extremely helpful. #MyHealthRecord w…,['MyHealthRecord'],1028598502408876038,"New South Wales, Australia",['MyHealthRecord'],"['My Health Record', 'University of Tasmania']",Nerida Croker,"['East Melbourne PHN', 'My Health Record']"
2789,RT @VickiGardiner3: Great article about @RACInational member Dr Krystel Woolley showing the contribution chemistry makes to better health o…,[],1028592697290846208,Australia,[],['RACI'],Women in STEMM Aust,"['Vicki Gardiner', 'RACI']"
2790,RT @EasternMelbPHN: How helpful is @MyHealthRec for university students living away from home? Answer: extremely helpful. #MyHealthRecord w…,['MyHealthRecord'],1028589422973833221,Australia,['MyHealthRecord'],"['My Health Record', 'University of Tasmania']",My Health Record,"['East Melbourne PHN', 'My Health Record']"
2791,RT @VickiGardiner3: Great article about @RACInational member Dr Krystel Woolley showing the contribution chemistry makes to better health o…,[],1028562829148745728,"Hobart, Tasmania",[],['RACI'],Nathan Kilah,"['Vicki Gardiner', 'RACI']"
2792,RT @EasternMelbPHN: How helpful is @MyHealthRec for university students living away from home? Answer: extremely helpful. #MyHealthRecord w…,['MyHealthRecord'],1028501041552084992,"Melbourne, Victoria",['MyHealthRecord'],"['My Health Record', 'University of Tasmania']",David Millard,"['East Melbourne PHN', 'My Health Record']"
2793,RT @VickiGardiner3: Great article about @RACInational member Dr Krystel Woolley showing the contribution chemistry makes to better health o…,[],1028494521300996096,"Sydney, New South Wales",[],['RACI'],Natalie Chapman,"['Vicki Gardiner', 'RACI']"
2794,RT @EasternMelbPHN: How helpful is @MyHealthRec for university students living away from home? Answer: extremely helpful. #MyHealthRecord w…,['MyHealthRecord'],1028492845584240640,Australia ,['MyHealthRecord'],"['My Health Record', 'University of Tasmania']",Tim Kelsey,"['East Melbourne PHN', 'My Health Record']"
2795,RT @EasternMelbPHN: How helpful is @MyHealthRec for university students living away from home? Answer: extremely helpful. #MyHealthRecord w…,['MyHealthRecord'],1028481352012685312,Brisbane Australia,['MyHealthRecord'],"['My Health Record', 'University of Tasmania']",Jane,"['East Melbourne PHN', 'My Health Record']"
2796,RT @IMASUTAS: New IMAS @UTAS_ project to help build collaboration between Australia &amp; Korea in Antarctic research &amp; logistics. Funding via…,[],1030036137920741376,,[],['University of Tasmania'],Jeff Ayton,"['IMAS', 'University of Tasmania']"
